VARIABLES= Temp_[K], H-H298_[kcal/mol], G-H298_[kcal/mol], Cp_[cal/(mol-K)], S_[cal/(mol-K)], Viscosity_[gm/(cm-s)], Therm_Cond_[erg/(cm-s-K)], Dif_Co_with_AR_[cm^2/s]
   298.15    0.000    -13.465      8.03      45.16     1.0092E-04  2590.          0.2207    
   300.00    0.015    -13.548      8.03      45.21     1.0162E-04  2609.          0.2234    
   310.00    0.095    -14.002      8.04      45.47     1.0540E-04  2708.          0.2384    
   320.00    0.176    -14.458      8.05      45.73     1.0919E-04  2809.          0.2539    
   330.00    0.256    -14.916      8.07      45.98     1.1299E-04  2911.          0.2698    
   340.00    0.337    -15.377      8.08      46.22     1.1678E-04  3014.          0.2861    
   350.00    0.418    -15.840      8.10      46.45     1.2059E-04  3118.          0.3028    
   360.00    0.499    -16.306      8.12      46.68     1.2439E-04  3224.          0.3198    
   370.00    0.580    -16.774      8.13      46.90     1.2819E-04  3331.          0.3373    
   380.00    0.662    -17.244      8.15      47.12     1.3200E-04  3439.          0.3552    
   390.00    0.743    -17.716      8.17      47.33     1.3581E-04  3549.          0.3735    
   400.00    0.825    -18.191      8.19      47.54     1.3962E-04  3659.          0.3921    
   410.00    0.907    -18.667      8.21      47.74     1.4342E-04  3770.          0.4112    
   420.00    0.989    -19.146      8.23      47.94     1.4723E-04  3883.          0.4306    
   430.00    1.072    -19.626      8.25      48.13     1.5104E-04  3997.          0.4503    
   440.00    1.154    -20.108      8.27      48.32     1.5484E-04  4111.          0.4705    
   450.00    1.237    -20.592      8.30      48.51     1.5865E-04  4227.          0.4910    
   460.00    1.320    -21.078      8.32      48.69     1.6245E-04  4344.          0.5118    
   470.00    1.404    -21.566      8.34      48.87     1.6626E-04  4461.          0.5331    
   480.00    1.487    -22.056      8.37      49.05     1.7005E-04  4580.          0.5546    
   490.00    1.571    -22.547      8.39      49.22     1.7385E-04  4699.          0.5766    
   500.00    1.655    -23.040      8.42      49.39     1.7765E-04  4820.          0.5988    
   510.00    1.739    -23.535      8.44      49.56     1.8144E-04  4941.          0.6214    
   520.00    1.824    -24.031      8.47      49.72     1.8523E-04  5063.          0.6444    
   530.00    1.909    -24.530      8.49      49.88     1.8901E-04  5186.          0.6677    
   540.00    1.994    -25.029      8.52      50.04     1.9279E-04  5310.          0.6913    
   550.00    2.079    -25.530      8.55      50.20     1.9657E-04  5435.          0.7152    
   560.00    2.165    -26.033      8.57      50.35     2.0035E-04  5560.          0.7395    
   570.00    2.251    -26.537      8.60      50.51     2.0412E-04  5687.          0.7641    
   580.00    2.337    -27.043      8.63      50.65     2.0789E-04  5814.          0.7891    
   590.00    2.423    -27.551      8.65      50.80     2.1165E-04  5942.          0.8143    
   600.00    2.510    -28.059      8.68      50.95     2.1541E-04  6070.          0.8399    
   610.00    2.597    -28.569      8.71      51.09     2.1916E-04  6200.          0.8658    
   620.00    2.684    -29.081      8.74      51.23     2.2291E-04  6330.          0.8920    
   630.00    2.771    -29.594      8.76      51.37     2.2665E-04  6460.          0.9185    
   640.00    2.859    -30.109      8.79      51.51     2.3039E-04  6592.          0.9453    
   650.00    2.947    -30.624      8.82      51.65     2.3413E-04  6724.          0.9724    
   660.00    3.036    -31.142      8.85      51.78     2.3786E-04  6857.          0.9999    
   670.00    3.124    -31.660      8.88      51.92     2.4158E-04  6990.           1.028    
   680.00    3.213    -32.180      8.91      52.05     2.4530E-04  7124.           1.056    
   690.00    3.302    -32.701      8.94      52.18     2.4902E-04  7259.           1.084    
   700.00    3.392    -33.223      8.96      52.31     2.5273E-04  7394.           1.113    
   710.00    3.482    -33.747      8.99      52.43     2.5643E-04  7530.           1.142    
   720.00    3.572    -34.272      9.02      52.56     2.6013E-04  7666.           1.171    
   730.00    3.662    -34.798      9.05      52.69     2.6382E-04  7803.           1.200    
   740.00    3.753    -35.326      9.08      52.81     2.6751E-04  7941.           1.230    
   750.00    3.844    -35.855      9.11      52.93     2.7119E-04  8079.           1.260    
   760.00    3.935    -36.384      9.14      53.05     2.7486E-04  8218.           1.290    
   770.00    4.027    -36.916      9.17      53.17     2.7853E-04  8357.           1.321    
   780.00    4.118    -37.448      9.20      53.29     2.8219E-04  8497.           1.352    
   790.00    4.211    -37.981      9.23      53.41     2.8585E-04  8637.           1.383    
   800.00    4.303    -38.516      9.26      53.52     2.8950E-04  8778.           1.415    
   810.00    4.396    -39.052      9.29      53.64     2.9315E-04  8919.           1.446    
   820.00    4.489    -39.589      9.32      53.75     2.9679E-04  9060.           1.479    
   830.00    4.582    -40.127      9.35      53.87     3.0042E-04  9203.           1.511    
   840.00    4.676    -40.666      9.38      53.98     3.0405E-04  9345.           1.543    
   850.00    4.770    -41.206      9.41      54.09     3.0767E-04  9488.           1.576    
   860.00    4.864    -41.748      9.44      54.20     3.1128E-04  9632.           1.609    
   870.00    4.958    -42.290      9.47      54.31     3.1489E-04  9775.           1.643    
   880.00    5.053    -42.834      9.50      54.42     3.1850E-04  9920.           1.676    
   890.00    5.148    -43.379      9.53      54.52     3.2209E-04 1.0064E+04       1.710    
   900.00    5.244    -43.925      9.56      54.63     3.2568E-04 1.0209E+04       1.745    
   910.00    5.339    -44.471      9.59      54.74     3.2927E-04 1.0355E+04       1.779    
   920.00    5.435    -45.019      9.62      54.84     3.3284E-04 1.0501E+04       1.814    
   930.00    5.532    -45.568      9.65      54.95     3.3641E-04 1.0647E+04       1.849    
   940.00    5.628    -46.118      9.68      55.05     3.3998E-04 1.0793E+04       1.884    
   950.00    5.725    -46.669      9.71      55.15     3.4354E-04 1.0940E+04       1.919    
   960.00    5.823    -47.221      9.74      55.25     3.4709E-04 1.1087E+04       1.955    
   970.00    5.920    -47.774      9.77      55.36     3.5063E-04 1.1235E+04       1.991    
   980.00    6.018    -48.328      9.81      55.46     3.5417E-04 1.1383E+04       2.027    
   990.00    6.116    -48.883      9.84      55.56     3.5770E-04 1.1531E+04       2.064    
  1000.01    6.215    -49.440      9.87      55.65     3.6123E-04 1.1679E+04       2.101    
  1010.00    6.314    -49.997      9.90      55.75     3.6475E-04 1.1828E+04       2.138    
  1020.00    6.413    -50.555      9.94      55.85     3.6826E-04 1.1977E+04       2.175    
  1030.00    6.512    -51.114      9.97      55.95     3.7177E-04 1.2127E+04       2.212    
  1040.00    6.612    -51.673     10.00      56.04     3.7527E-04 1.2276E+04       2.250    
  1050.00    6.712    -52.234     10.04      56.14     3.7876E-04 1.2426E+04       2.288    
  1060.00    6.813    -52.796     10.07      56.24     3.8225E-04 1.2576E+04       2.326    
  1070.00    6.914    -53.359     10.10      56.33     3.8573E-04 1.2727E+04       2.365    
  1080.00    7.015    -53.923     10.13      56.42     3.8920E-04 1.2877E+04       2.404    
  1090.00    7.116    -54.488     10.16      56.52     3.9267E-04 1.3028E+04       2.442    
  1100.00    7.218    -55.053     10.20      56.61     3.9613E-04 1.3179E+04       2.482    
  1110.00    7.320    -55.620     10.23      56.70     3.9959E-04 1.3331E+04       2.521    
  1120.00    7.423    -56.187     10.26      56.79     4.0304E-04 1.3482E+04       2.561    
  1130.00    7.525    -56.756     10.29      56.89     4.0648E-04 1.3634E+04       2.601    
  1140.00    7.629    -57.325     10.32      56.98     4.0991E-04 1.3786E+04       2.641    
  1150.00    7.732    -57.895     10.35      57.07     4.1334E-04 1.3938E+04       2.681    
  1160.00    7.836    -58.466     10.38      57.16     4.1676E-04 1.4090E+04       2.722    
